no,Date,Time,Currency,Impact,News description,Actual,Forecast,Previous,Revised from,FF event ID
299,2007-01-30,17:45,NZD,H,Trade Balance,-433M,-422M,-806M,-785M,3462
300,2007-01-30,19:30,JPY,L,Final Manufacturing PMI,53.4,,53.1,,3514
301,2007-01-30,20:20,AUD,M,HIA New Home Sales m/m,6.00%,,-5.30%,,14453
302,2007-01-30,20:30,AUD,M,Private Sector Credit m/m,0.90%,1.00%,1.10%,,11307
303,2007-01-30,21:30,JPY,L,Average Cash Earnings y/y,-0.60%,0.50%,0.20%,-0.20%,3503
304,2007-01-31,1:00,JPY,L,Housing Starts y/y,10.20%,9.00%,4.00%,,3439
305,2007-01-31,3:00,EUR,M,German Retail Sales m/m,2.40%,1.20%,-0.70%,-0.30%,3520
306,2007-01-31,4:55,EUR,M,German Unemployment Change,-70K,-80K,-96K,,3508
307,2007-01-31,6:00,EUR,L,Consumer Confidence,-7,-6,-6,,11046
308,2007-01-31,6:00,EUR,L,CPI Flash Estimate y/y,1.90%,2.10%,1.90%,,3509
309,2007-01-31,6:00,EUR,L,Unemployment Rate,7.50%,7.60%,7.60%,,8483
310,2007-01-31,6:30,CHF,M,KOF Economic Barometer,1.71,1.55,1.75,1.6,3466
311,2007-01-31,6:30,GBP,L,GfK Consumer Confidence,-7,-8,-8,,3471
312,2007-01-31,9:15,USD,M,ADP Non-Farm Employment Change,152K,135K,147K,-40K,3480
313,2007-01-31,9:30,CAD,H,GDP m/m,0.20%,0.30%,0.00%,,3518
314,2007-01-31,9:30,USD,H,Advance GDP q/q,3.50%,3.00%,2.00%,1.60%,3481
315,2007-01-31,9:30,USD,M,Advance GDP Price Index q/q,1.50%,1.70%,1.90%,,3482
316,2007-01-31,9:30,USD,M,Employment Cost Index q/q,0.80%,1.00%,1.00%,,3495
317,2007-01-31,10:45,USD,M,Chicago PMI,48.8,52,52.4,,3483
318,2007-01-31,11:00,USD,L,Construction Spending m/m,-0.40%,-0.10%,0.10%,-0.20%,3484
319,2007-01-31,11:30,USD,L,Crude Oil Inventories,2.7M,1.4M,0.7M,,3516
320,2007-01-31,15:15,USD,H,Federal Funds Rate,5.25%,5.25%,5.25%,,3485
321,2007-01-31,15:15,USD,H,FOMC Statement,,,,,7806
322,2007-01-31,18:30,AUD,L,AIG Manufacturing Index,51.3,,52.4,,10193
323,2007-01-31,21:00,CNY,H,Manufacturing PMI,55.1,,54.8,,18326
324,2007-01-31,22:30,CNY,M,Caixin Final Manufacturing PMI,52,,52.4,,18321
325,2007-01-31,23:45,JPY,L,10-y Bond Auction,1.70|2.8,,1.73|2.5,,48975
326,2007-02-01,0:01,USD,L,Total Vehicle Sales [All Day],16.6M,16.6M,16.7M,,10001
327,2007-02-01,1:30,AUD,M,Commodity Prices y/y,10.10%,,11.20%,11.00%,10309
328,2007-02-01,3:15,CHF,M,Trade Balance,0.43B,1.00B,1.23B,1.30B,3467
329,2007-02-01,4:15,EUR,L,Spanish Manufacturing PMI,56.2,,57.2,,43790
330,2007-02-01,4:30,CHF,M,Manufacturing PMI,62,64.7,65,,3468
331,2007-02-01,4:45,EUR,L,Italian Manufacturing PMI,53.5,54.6,55,,43432
332,2007-02-01,5:00,EUR,M,Final Manufacturing PMI,55.5,56.3,56.5,,3522
333,2007-02-01,5:30,GBP,M,Manufacturing PMI,52.8,51.9,52,51.9,3472
334,2007-02-01,6:00,EUR,L,French 10-y Bond Auction,4.12|2.8,,3.97|2.4,,43327
335,2007-02-01,8:30,USD,L,Challenger Job Cuts y/y,-39.10%,,-49.30%,,8621
336,2007-02-01,9:30,USD,H,Core PCE Price Index m/m,0.10%,0.20%,0.00%,,3487
337,2007-02-01,9:30,USD,L,Personal Income m/m,0.50%,0.50%,0.30%,,3489
338,2007-02-01,9:30,USD,L,Unemployment Claims,307K,315K,327K,325K,3490
339,2007-02-01,9:30,USD,M,Personal Spending m/m,0.70%,0.70%,0.50%,,3488
340,2007-02-01,11:00,USD,H,ISM Manufacturing PMI,49.3,51.6,51.4,,3491
341,2007-02-01,11:00,USD,H,Pending Home Sales m/m,4.90%,2.20%,-0.30%,-0.50%,9880
342,2007-02-01,11:00,USD,L,ISM Manufacturing Prices,53,47.2,47.5,,3492
343,2007-02-01,11:30,USD,L,Natural Gas Storage,-186B,-201B,-179B,,8322
344,2007-02-01,12:30,EUR,M,ECB President Trichet Speaks,,,,,3517
345,2007-02-01,17:45,NZD,L,Visitor Arrivals m/m,-1.30%,,0.50%,0.60%,3463
346,2007-02-01,19:50,JPY,L,Monetary Base y/y,-21.10%,-20.00%,-20.00%,,3504
347,2007-02-01,20:30,AUD,M,Trade Balance,-1.34B,-1.05B,-0.9,-0.84B,3464
348,2007-02-02,4:00,EUR,L,Spanish Unemployment Change,59.6K,,-0.3K,,43969
349,2007-02-02,5:00,CHF,M,SNB Chairman Roth Speaks,,,,,8386
350,2007-02-02,5:30,GBP,L,Construction PMI,57.9,57,57.5,,3473
351,2007-02-02,6:00,EUR,L,PPI m/m,0.00%,0.00%,0.00%,,3511
352,2007-02-02,9:30,USD,H,Non-Farm Employment Change,111K,146K,206K,167K,3474
353,2007-02-02,9:30,USD,H,Unemployment Rate,4.60%,4.50%,4.50%,,3475
354,2007-02-02,9:30,USD,M,Average Hourly Earnings m/m,0.20%,0.40%,0.40%,0.50%,3476
355,2007-02-02,11:00,USD,L,Revised UoM Inflation Expectations,3.00%,,3.00%,,9969
356,2007-02-02,11:00,USD,M,Factory Orders m/m,2.40%,1.60%,1.20%,0.90%,3478
357,2007-02-02,11:00,USD,M,Revised UoM Consumer Sentiment,96.9,98,98,,3477
358,2007-02-02,21:00,CNY,L,Non-Manufacturing PMI,55.6,,,,42297
359,2007-02-04,17:45,NZD,H,Labor Cost Index q/q,1.00%,0.70%,0.80%,,3548
360,2007-02-04,18:30,AUD,L,AIG Services Index,49.5,,49.5,,10195
361,2007-02-04,19:30,AUD,L,MI Inflation Gauge m/m,0.00%,,0.30%,,10417
362,2007-02-04,20:30,AUD,H,Building Approvals m/m,-1.90%,-0.80%,3.50%,4.10%,3551
363,2007-02-04,20:30,AUD,H,Retail Sales m/m,0.30%,0.50%,0.20%,,3550
364,2007-02-04,20:30,AUD,M,ANZ Job Advertisements m/m,-0.10%,,11.80%,12.10%,19239
365,2007-02-05,0:01,NZD,N,Bank Holiday [All Day],,,,,12093
366,2007-02-05,4:15,EUR,L,Spanish Services PMI,57.9,,58.1,,43886
367,2007-02-05,4:45,EUR,L,Italian Services PMI,55.4,54.9,55,,43436
368,2007-02-05,5:00,EUR,L,Final Services PMI,57.9,56.8,57.2,,3555
369,2007-02-05,5:30,EUR,L,Sentix Investor Confidence,31.1,30.5,29.5,,11282
370,2007-02-05,5:30,GBP,M,Services PMI,59.2,60,60.6,,3539
371,2007-02-05,6:00,EUR,L,Italian Prelim CPI m/m,0.20%,0.10%,0.10%,,9538
372,2007-02-05,11:00,CAD,H,Ivey PMI,53.8,52,49.4,,3542
373,2007-02-05,11:00,USD,H,ISM Non-Manufacturing PMI,59,56.8,57.1,,3525
374,2007-02-05,15:00,USD,L,Loan Officer Survey,,,,,24068
375,2007-02-06,1:00,JPY,L,Leading Indicators,25.00%,25.00%,18.20%,20.00%,3566
376,2007-02-06,4:00,CHF,L,Foreign Currency Reserves,45.3B,,45.6B,,42188
377,2007-02-06,6:00,EUR,L,Retail Sales m/m,0.30%,1.00%,0.50%,,3556
378,2007-02-06,7:00,EUR,M,German Factory Orders m/m,-0.20%,0.50%,0.80%,1.50%,3558
379,2007-02-06,7:00,GBP,M,BRC Retail Sales Monitor y/y,3.10%,,2.50%,,3535
380,2007-02-06,9:30,CAD,M,Building Permits m/m,-7.80%,-2.00%,2.60%,3.00%,3543
381,2007-02-06,11:00,USD,L,JOLTS Job Openings,4.43M,,4.29M,4.24M,49270
382,2007-02-06,13:00,CAD,M,Gov Council Member Longworth Speaks,,,,,10380
383,2007-02-06,18:00,USD,M,Fed Chairman Bernanke Speaks,,,,,8153
384,2007-02-06,18:30,AUD,H,Cash Rate,6.25%,6.25%,6.25%,,3571
385,2007-02-06,18:30,AUD,L,AIG Construction Index,48.4,,52.1,,10200
386,2007-02-06,20:01,GBP,L,Nationwide Consumer Confidence,84,85,83,,3536
387,2007-02-06,21:59,NZD,L,ANZ Commodity Prices m/m,3.80%,,2.10%,2.20%,20979
388,2007-02-06,22:00,NZD,L,ANZ Commodity Prices m/m,1.30%,,3.80%,,9712
389,2007-02-07,2:45,CHF,L,Unemployment Rate,3.00%,3.10%,3.10%,,3565
390,2007-02-07,3:45,EUR,L,French Gov Budget Balance,-36.2B,,-54.9B,,12199
391,2007-02-07,5:30,GBP,H,Manufacturing Production m/m,0.20%,0.10%,0.20%,0.30%,3538
392,2007-02-07,5:30,GBP,L,Industrial Production m/m,-0.10%,0.10%,0.40%,0.50%,3537
393,2007-02-07,6:30,GBP,L,BRC Shop Price Index y/y,1.80%,,2.30%,,9308
394,2007-02-07,7:00,EUR,M,German Industrial Production m/m,-0.50%,0.50%,2.00%,1.80%,3572
395,2007-02-07,9:30,USD,M,Prelim Nonfarm Productivity q/q,3.00%,2.00%,0.20%,0.00%,3527
396,2007-02-07,9:30,USD,M,Prelim Unit Labor Costs q/q,1.70%,2.10%,2.30%,3.80%,3528
397,2007-02-07,11:30,USD,L,Crude Oil Inventories,-0.4M,2.0M,2.7M,,3534
398,2007-02-07,14:00,USD,M,10-y Bond Auction,4.74|2.4,,4.58|2.5,,43061
399,2007-02-07,16:00,USD,L,Consumer Credit m/m,6.0B,7.0B,13.7B,12.3B,3524
400,2007-02-07,17:45,NZD,H,Employment Change q/q,-0.10%,0.00%,-0.40%,,8596
401,2007-02-07,17:45,NZD,H,Unemployment Rate,3.70%,3.80%,3.80%,,3549
402,2007-02-07,19:50,JPY,L,Bank Lending y/y,1.70%,,1.70%,,11986
403,2007-02-07,19:50,JPY,L,M2 Money Stock y/y,1.00%,0.80%,0.80%,,3567
404,2007-02-07,20:01,GBP,L,NIESR GDP Estimate,0.80%,,0.80%,0.70%,9924
405,2007-02-07,20:30,AUD,H,Employment Change,-3.6K,3.0K,46.0K,44.6K,3552
406,2007-02-07,20:30,AUD,M,Unemployment Rate,4.50%,4.60%,4.60%,,3553
407,2007-02-08,2:00,JPY,L,Prelim Machine Tool Orders y/y,5.70%,,-1.90%,-2.40%,3570
408,2007-02-08,2:45,CHF,H,CPI m/m,-0.70%,-0.30%,0.00%,,3564
409,2007-02-08,2:45,CHF,M,SECO Consumer Climate,17,14,13,,3575
410,2007-02-08,3:00,EUR,L,German Trade Balance,14.4B,17.0B,19.1B,19.3B,3557
411,2007-02-08,3:00,JPY,L,Economy Watchers Sentiment,47.2,49,48.9,,3568
412,2007-02-08,4:00,GBP,H,Halifax HPI m/m,1.30%,0.40%,-0.90%,-1.00%,9358
413,2007-02-08,8:00,GBP,H,Official Bank Rate,5.25%,5.25%,5.25%,,3540
414,2007-02-08,8:45,EUR,M,Minimum Bid Rate,3.50%,3.50%,3.50%,,3559
415,2007-02-08,9:15,CAD,H,Housing Starts,249K,216K,213K,212K,3544
416,2007-02-08,9:30,CAD,L,NHPI m/m,0.00%,0.50%,0.50%,,3545
417,2007-02-08,9:30,EUR,H,ECB Press Conference,,,,,3560
418,2007-02-08,9:30,USD,L,Unemployment Claims,311K,310K,308K,307K,3523
419,2007-02-08,11:00,USD,L,Wholesale Inventories m/m,-0.50%,0.60%,1.10%,1.30%,3573
420,2007-02-08,11:30,USD,L,Natural Gas Storage,-224B,-219B,-186B,,8321
421,2007-02-08,14:00,USD,L,30-y Bond Auction,4.81|2.5,,5.08|1.8,,43090
422,2007-02-08,19:50,JPY,M,Core Machinery Orders m/m,-0.70%,-0.50%,3.80%,,3569
423,2007-02-08,20:30,AUD,M,Home Loans m/m,0.10%,0.30%,-0.40%,-0.60%,10267
424,2007-02-09,0:01,ALL,M,G7 Meetings [Day 1],,,,,3574
425,2007-02-09,3:00,EUR,L,German WPI m/m,0.00%,-0.20%,0.00%,,3576
426,2007-02-09,3:45,EUR,L,French Trade Balance,-2.9B,-2.9B,-2.7B,-2.8B,9158
427,2007-02-09,3:45,EUR,M,French Industrial Production m/m,1.10%,0.20%,-0.40%,-0.20%,3561
428,2007-02-09,5:00,EUR,L,Italian Industrial Production m/m,2.00%,0.70%,0.50%,-0.30%,3562
429,2007-02-09,5:30,GBP,H,Trade Balance,-7.1B,-7.0B,-6.9B,-7.2B,3541
430,2007-02-09,8:00,CAD,H,Employment Change,89.0K,25.0K,52.0K,62.0K,3546
431,2007-02-09,8:00,CAD,H,Unemployment Rate,6.20%,6.10%,6.10%,,3547
432,2007-02-10,0:01,ALL,H,G7 Meetings [Day 2],,,,,13299
433,2007-02-11,0:01,JPY,N,Bank Holiday [All Day],,,,,3639
434,2007-02-11,20:30,AUD,H,RBA Monetary Policy Statement,,,,,3618
435,2007-02-11,23:10,CNY,H,Trade Balance,15.9B,15.5B,21.0B,,18394
436,2007-02-12,5:30,GBP,H,PPI Input m/m,-2.00%,-0.80%,0.10%,,3601
437,2007-02-12,5:30,GBP,L,HPI y/y,9.90%,9.40%,8.80%,8.90%,9337
438,2007-02-12,5:30,GBP,L,PPI Output m/m,0.30%,0.20%,0.20%,,3602
439,2007-02-12,11:30,GBP,L,CB Leading Index m/m,0.10%,,0.10%,,3603
440,2007-02-12,15:00,USD,M,Federal Budget Balance,38.2B,40.0B,44.5B,,10918
441,2007-02-12,17:45,NZD,H,PPI Input q/q,-0.30%,0.00%,2.00%,,3613
442,2007-02-12,17:45,NZD,L,PPI Output q/q,-0.50%,-0.40%,0.70%,,3614
443,2007-02-12,19:50,JPY,L,PPI y/y,2.20%,2.40%,2.50%,,3621
444,2007-02-12,20:30,AUD,L,NAB Business Confidence,6,,4,,3617
445,2007-02-12,22:00,CNY,M,PPI y/y,3.30%,2.90%,3.10%,,18558
446,2007-02-13,1:00,JPY,L,Consumer Confidence,48.1,48.8,45.9,,3624
447,2007-02-13,3:00,EUR,H,German Prelim GDP q/q,0.90%,0.60%,0.80%,0.60%,3630
448,2007-02-13,3:45,EUR,L,French Prelim GDP q/q,0.60%,0.50%,0.00%,,3631
449,2007-02-13,4:00,EUR,L,Spanish Flash GDP q/q,1.10%,1.10%,0.90%,,43743
450,2007-02-13,5:00,EUR,L,Italian Prelim GDP q/q,1.10%,0.40%,0.30%,,3632
451,2007-02-13,5:30,GBP,H,CPI y/y,2.70%,2.90%,3.00%,,3604
452,2007-02-13,5:30,GBP,M,Core CPI y/y,1.60%,1.80%,1.80%,,3605
453,2007-02-13,5:30,GBP,M,RPI y/y,4.20%,4.50%,4.40%,,3606
454,2007-02-13,6:00,EUR,L,ZEW Economic Sentiment,6.8,3,-1.8,,10500
455,2007-02-13,6:00,EUR,M,Flash GDP q/q,0.90%,0.60%,0.20%,,3635
456,2007-02-13,6:00,EUR,M,German ZEW Economic Sentiment,2.9,5.2,-3.6,,3634
457,2007-02-13,6:00,EUR,M,Industrial Production m/m,1.00%,0.40%,0.30%,0.20%,3633
458,2007-02-13,8:30,USD,L,NFIB Small Business Index,98.9,,96.5,,48339
459,2007-02-13,9:30,CAD,M,Trade Balance,5.0B,4.7B,4.7B,,3598
460,2007-02-13,9:30,USD,H,Trade Balance,-61.2B,-59.5B,-58.1B,-58.2B,3577
461,2007-02-13,11:00,USD,L,IBD/TIPP Economic Optimism,52.7,54,53.7,,9931
462,2007-02-13,17:45,NZD,L,FPI m/m,1.40%,,-0.50%,,3615
463,2007-02-13,19:30,AUD,L,Westpac Consumer Sentiment,1.70%,,7.30%,,3619
464,2007-02-13,19:50,JPY,L,Current Account,1.87T,2.01T,1.95T,,9806
465,2007-02-13,22:00,CNY,L,M2 Money Supply y/y,15.80%,16.50%,16.90%,,24237
466,2007-02-13,22:00,CNY,M,CPI y/y,2.20%,2.70%,2.80%,,18540
467,2007-02-13,22:00,CNY,M,New Loans,568B,,214B,,24332
468,2007-02-14,0:30,JPY,L,Revised Industrial Production m/m,0.90%,0.70%,0.70%,,3625
469,2007-02-14,2:25,CNY,L,Foreign Direct Investment ytd/y,13.80%,,4.20%,,19283
470,2007-02-14,5:30,GBP,H,Claimant Count Change,-13.5K,-5.0K,-5.5K,,3607
471,2007-02-14,5:30,GBP,L,Unemployment Rate,5.50%,5.50%,5.50%,,3608
472,2007-02-14,5:30,GBP,M,Average Earnings Index 3m/y,4.00%,4.10%,4.10%,,3609
473,2007-02-14,6:10,EUR,L,German 10-y Bond Auction,4.11|1.8,,3.94|1.8,,43164
474,2007-02-14,6:30,GBP,H,BOE Gov King Speaks,,,,,27927
475,2007-02-14,6:30,GBP,H,BOE Inflation Report,,,,,3641
476,2007-02-14,9:30,CAD,L,New Motor Vehicle Sales m/m,5.60%,5.00%,3.40%,3.00%,3599
477,2007-02-14,9:30,USD,H,Core Retail Sales m/m,0.30%,0.40%,1.30%,1.00%,3579
478,2007-02-14,9:30,USD,H,Retail Sales m/m,0.00%,0.30%,1.20%,0.90%,3578
479,2007-02-14,11:00,USD,H,Fed Chairman Bernanke Testifies,,,,,3594
480,2007-02-14,11:00,USD,M,Business Inventories m/m,0.00%,0.20%,0.20%,0.40%,3580
481,2007-02-14,11:30,USD,L,Crude Oil Inventories,-0.6M,1.0M,-0.4M,,3597
482,2007-02-14,17:30,AUD,L,MI Inflation Expectations,3.20%,,3.50%,,10397
483,2007-02-14,17:45,NZD,H,Core Retail Sales m/m,0.20%,0.20%,-0.10%,,8972
484,2007-02-14,17:45,NZD,H,Retail Sales m/m,0.70%,0.70%,-0.20%,,3616
485,2007-02-14,17:45,NZD,L,Core Retail Sales q/q,1.50%,,1.40%,'>1.4%</span></td> <td class='graph,37727
486,2007-02-14,17:45,NZD,L,Retail Sales q/q,1.80%,1.20%,1.30%,1.00%,37710
487,2007-02-14,19:00,NZD,L,Business NZ Manufacturing Index,56,,54.3,54.2,9205
488,2007-02-14,19:50,JPY,H,Prelim GDP q/q,1.20%,0.90%,0.10%,0.20%,3627
489,2007-02-14,19:50,JPY,M,Prelim GDP Price Index y/y,-0.50%,-0.50%,-0.70%,,3628
490,2007-02-14,20:01,GBP,M,RICS House Price Balance,28%,34%,37%,,3610
491,2007-02-14,20:30,AUD,L,HPI q/q,0.90%,1.80%,2.10%,2.20%,3620
492,2007-02-14,20:30,AUD,L,RBA Bulletin,,,,,11011
493,2007-02-15,5:30,GBP,H,Retail Sales m/m,-1.80%,0.20%,1.10%,,3611
494,2007-02-15,6:00,CHF,M,ZEW Economic Expectations,-17.3,,-10.8,,3642
495,2007-02-15,6:00,EUR,M,ECB Monthly Bulletin,,,,,8461
496,2007-02-15,7:00,EUR,M,ECB President Trichet Speaks,,,,,3643
497,2007-02-15,9:30,CAD,M,Manufacturing Sales m/m,1.70%,0.60%,2.40%,2.30%,3600
498,2007-02-15,9:30,USD,L,Unemployment Claims,357K,314K,313K,311K,3583
499,2007-02-15,9:30,USD,M,Empire State Manufacturing Index,24.4,10.5,9.1,,3581
500,2007-02-15,9:30,USD,M,Import Prices m/m,-1.20%,-0.20%,1.10%,,3582
501,2007-02-15,10:00,USD,H,TIC Long-Term Purchases,15.6B,60.0B,84.9B,68.4B,3584
502,2007-02-15,10:15,USD,M,Capacity Utilization Rate,81.20%,81.80%,81.80%,,3586
503,2007-02-15,10:15,USD,M,Industrial Production m/m,-0.50%,0.00%,0.50%,0.40%,3585
504,2007-02-15,11:00,USD,H,Fed Chairman Bernanke Testifies,,,,,3595
505,2007-02-15,11:30,CAD,L,BOC Review,,,,,13292
506,2007-02-15,11:30,USD,L,Natural Gas Storage,-259B,-254B,-224B,,8320
507,2007-02-15,13:00,USD,M,Philly Fed Manufacturing Index,0.6,3.5,8.3,,3587
508,2007-02-15,14:00,USD,L,NAHB Housing Market Index,40,35,35,,3588
509,2007-02-15,19:50,JPY,M,Tertiary Industry Activity m/m,-0.40%,-0.10%,0.00%,-0.30%,3629
510,2007-02-16,3:00,EUR,L,German Final CPI m/m,-0.20%,-0.20%,-0.20%,,3636
511,2007-02-16,3:45,EUR,M,French Prelim Non-Farm Payrolls q/q,0.20%,0.20%,0.20%,0.10%,3637
512,2007-02-16,4:15,CHF,M,Retail Sales y/y,0.80%,2.50%,3.30%,,3640
513,2007-02-16,5:00,EUR,L,Italian Trade Balance,-0.59B,-0.20B,-0.93B,-0.92B,9161
514,2007-02-16,6:00,EUR,L,Trade Balance,0.7B,3.2B,4.4B,4.5B,3638
515,2007-02-16,9:30,USD,H,PPI m/m,-0.60%,-0.60%,0.90%,,3589
516,2007-02-16,9:30,USD,M,Building Permits,1.57M,1.59M,1.61M,1.60M,3592
517,2007-02-16,9:30,USD,M,Core PPI m/m,0.20%,0.20%,0.20%,,3590
518,2007-02-16,9:30,USD,M,Housing Starts,1.41M,1.61M,1.64M,,3591
519,2007-02-16,11:00,USD,H,Prelim UoM Consumer Sentiment,93.3,96.5,96.9,98,3593
520,2007-02-16,11:00,USD,L,Prelim UoM Inflation Expectations,3.00%,,3.00%,,9951
521,2007-02-18,20:00,CNY,N,Bank Holiday,,,,,23275
522,2007-02-18,20:01,GBP,L,Rightmove HPI m/m,0.90%,,0.50%,,3663
523,2007-02-19,0:01,CNY,N,Bank Holiday [All Day],,,,,23276
524,2007-02-19,0:01,USD,N,Bank Holiday [All Day],,,,,3650
525,2007-02-19,7:00,EUR,M,German Buba Monthly Report,,,,,50124
526,2007-02-19,9:30,CAD,M,Foreign Securities Purchases,-3.26B,3.89B,11.14B,11.00B,3654
527,2007-02-19,9:30,CAD,M,Wholesale Sales m/m,2.70%,0.60%,0.30%,0.10%,3655
528,2007-02-20,0:01,CNY,N,Bank Holiday [All Day],,,,,23277
529,2007-02-20,3:00,EUR,L,German PPI m/m,0.00%,0.10%,0.00%,,3679
530,2007-02-20,3:15,CHF,M,Trade Balance,1.27B,0.75B,0.41B,0.43B,3661
531,2007-02-20,4:15,CHF,M,PPI m/m,-0.20%,-0.10%,0.00%,,3662
532,2007-02-20,5:30,GBP,L,M4 Money Supply m/m,0.90%,0.80%,0.90%,,3665
533,2007-02-20,5:30,GBP,L,Public Sector Net Borrowing,-10.3B,10.0B,6.5B,7.2B,3664
534,2007-02-20,8:00,CAD,H,Core CPI m/m,0.10%,0.10%,-0.20%,,3657
535,2007-02-20,8:00,CAD,M,CPI m/m,0.10%,0.10%,0.20%,,3656
536,2007-02-20,8:30,CAD,L,Gov Council Member Jenkins Speaks,,,,,9176
537,2007-02-20,9:30,CAD,L,Leading Index m/m,0.50%,0.40%,0.20%,0.30%,3658
538,2007-02-20,19:00,AUD,M,RBA Gov Stevens Speaks,,,,,3673
539,2007-02-20,19:30,AUD,L,MI Leading Index m/m,0.60%,,0.50%,,10432
540,2007-02-20,20:30,AUD,L,New Motor Vehicle Sales m/m,5.30%,,1.40%,0.80%,3675
541,2007-02-20,20:30,AUD,L,Wage Price Index q/q,1.10%,0.90%,0.80%,,3674
542,2007-02-21,0:00,JPY,H,Overnight Call Rate,0.50%,0.25%,0.25%,,3680
543,2007-02-21,0:01,CNY,N,Bank Holiday [All Day],,,,,23278
544,2007-02-21,2:00,JPY,L,BOJ Monthly Report,,,,,11026
545,2007-02-21,2:30,JPY,H,BOJ Press Conference,,,,,3681
546,2007-02-21,3:45,EUR,L,French CPI m/m,-0.40%,-0.30%,0.20%,,3682
547,2007-02-21,4:00,GBP,M,MPC Member Bean Speaks,,,,,9288
548,2007-02-21,5:00,EUR,L,Current Account,2.3B,-1.2B,0.9B,-2.0B,3683
549,2007-02-21,5:30,GBP,H,MPC Official Bank Rate Votes,2-0-7,1-0-8,5-0-4,,3666
550,2007-02-21,7:00,GBP,M,CBI Industrial Order Expectations,4,-8,-9,,3667
551,2007-02-21,9:30,CAD,H,Core Retail Sales m/m,2.00%,0.70%,0.20%,0.10%,3660
552,2007-02-21,9:30,CAD,M,Retail Sales m/m,2.30%,1.00%,0.30%,0.20%,3659
553,2007-02-21,9:30,USD,H,Core CPI m/m,0.30%,0.20%,0.10%,0.20%,3645
554,2007-02-21,9:30,USD,M,CPI m/m,0.20%,0.20%,0.40%,0.50%,3644
555,2007-02-21,11:00,USD,L,CB Leading Index m/m,0.10%,0.20%,0.60%,0.30%,3646
556,2007-02-21,14:00,USD,M,FOMC Member Kohn Speaks,,,,,3688
557,2007-02-21,15:00,USD,H,FOMC Meeting Minutes,,,,,3648
558,2007-02-21,19:50,JPY,L,Trade Balance,1.09T,0.75T,0.71T,0.66T,3684
559,2007-02-21,21:00,NZD,L,Credit Card Spending y/y,6.70%,,9.90%,10.10%,9594
560,2007-02-22,0:01,CNY,N,Bank Holiday [All Day],,,,,23279
561,2007-02-22,3:00,EUR,L,German Final GDP q/q,0.90%,0.90%,0.90%,,3677
562,2007-02-22,4:15,CHF,M,Employment Level,3.70M,3.69M,3.70M,,3685
563,2007-02-22,5:00,EUR,L,Italian Retail Sales m/m,0.00%,0.10%,0.30%,,3692
564,2007-02-22,5:30,GBP,M,Prelim Business Investment q/q,3.30%,1.30%,3.10%,,3693
565,2007-02-22,6:00,EUR,M,Industrial New Orders m/m,2.80%,0.20%,1.10%,1.40%,3678
566,2007-02-22,6:49,GBP,L,10-y Bond Auction,4.90|2.2,,4.57|2.2,,43109
567,2007-02-22,8:30,CAD,M,Gov Council Member Kennedy Speaks,,,,,9177
568,2007-02-22,9:30,CAD,L,Corporate Profits q/q,1.50%,,2.80%,,3689
569,2007-02-22,9:30,USD,L,Unemployment Claims,332K,320K,359K,357K,3647
570,2007-02-22,10:00,EUR,M,Belgian NBB Business Climate,3.5,2.2,2.1,,10511
571,2007-02-22,11:30,USD,L,Crude Oil Inventories,3.7M,1.0M,-0.6M,,3649
572,2007-02-22,11:30,USD,L,Natural Gas Storage,-223B,-225B,-259B,,8319
573,2007-02-22,19:00,AUD,L,CB Leading Index m/m,0.20%,,0.50%,0.20%,3676
574,2007-02-22,19:50,JPY,L,All Industries Activity m/m,0.00%,0.00%,-0.20%,,3671
575,2007-02-22,19:50,JPY,L,SPPI y/y,0.60%,0.20%,0.20%,,3672
576,2007-02-23,3:45,EUR,L,French Consumer Spending m/m,1.20%,0.20%,1.20%,1.30%,3690
577,2007-02-23,5:00,EUR,H,German Ifo Business Climate,107,107.5,107.9,,3686
578,2007-02-23,5:30,GBP,H,Second Estimate GDP q/q,0.80%,0.80%,0.80%,,3668
579,2007-02-23,5:30,GBP,L,Index of Services 3m/3m,1.00%,0.80%,0.90%,1.00%,3670
580,2007-02-25,17:45,NZD,H,Trade Balance,-833M,-652M,-352M,-433M,3694
581,2007-02-25,19:50,JPY,M,Monetary Policy Meeting Minutes,,,,,10389
582,2007-02-25,20:00,NZD,M,ANZ Business Confidence,-5.9,,-7.7,,3696
583,2007-02-25,22:00,NZD,H,Inflation Expectations q/q,2.60%,,2.70%,,10430
584,2007-02-26,0:01,EUR,L,Eurogroup Meetings [All Day],,,,,44043
585,2007-02-26,3:00,EUR,L,GfK German Consumer Climate,4.4,4.7,4.9,4.8,3708
586,2007-02-26,13:30,GBP,M,MPC Member Blanchflower Speaks,,,,,12649
587,2007-02-26,21:00,AUD,M,HIA New Home Sales m/m,5.80%,,6.00%,,14454
588,2007-02-27,0:01,EUR,L,ECOFIN Meetings [All Day],,,,,36332
589,2007-02-27,0:01,EUR,M,German Prelim CPI m/m [All Day],0.40%,0.50%,-0.20%,,3706
590,2007-02-27,3:00,EUR,L,German Import Prices m/m,-0.70%,-0.20%,-0.30%,,3707
591,2007-02-27,5:00,CHF,M,UBS Consumption Indicator,1.95,,1.9,,3703
592,2007-02-27,5:00,EUR,L,M3 Money Supply y/y,9.80%,9.70%,9.80%,9.70%,3709
593,2007-02-27,5:00,EUR,L,Private Loans y/y,10.60%,10.80%,10.70%,,11270
